text,label,task
A friend of mine who was working in Europe and a girl met in Vienna who was from his home town.,0,eng
It and that he loved another was painfully evident that she loved him.,0,eng
That she loved him and it was painfully evident that he loved another.,0,eng
Mary and kissed an old friend who comes from Miami.,0,eng
I gave a picture of a covered bridge and to my sister a hundred hikers from Hoboken.,0,eng
Joan plays and sings folk songs a wonderful old guitar from Spain.,0,eng
"Sally might be, and I know a girl who definitely is pregnant.",0,eng
"Sally is tall, and may be, and Sheila is short, and definitely is, blond.",0,eng
"Hank plays the guitar and finds arrangements for, and Ernie writes down, all the old folk songs which are still sung in these hills.",0,eng
"They said nobody would pay up, but pay up I know a boy who did.",0,eng
"They said that Tom would pay up, and pay up that he did is well-known.",0,eng
"Handsome though I know several boys who are, I'm still going to marry Herman.",0,eng
"Handsome though Dick is fair, Nordic, strong and, I'm still going to marry Herman.",0,eng
"Handsome though that Dick will be is likely, I'm still going to marry Herman.",0,eng
"The more contented I laughed at the nurse who thought that we were becoming, the more angry we grew at the doctors.",0,eng
"The more contented the nurses began to believe that we were going to pretend to be, the more angry we grew at the doctors.",0,eng
"The more contented we pretended to be better fed and, the more angry we grew at the doctors.",0,eng
"The more contented for us to pretend to be became possible, the more angry we grew at the doctors.",0,eng
I have some papers to announce that I've got to grade.,0,eng
I have some papers to grade these exams and.,0,eng
I have some voice exercises to play the guitar and sing.,0,eng
I have John's to grade paper.,0,eng
Willy is taller than I know a boy who is.,0,eng
Willy is taller than Bill is strong and.,0,eng
Dean drank more booze than Frank ate Wheaties and Sammy drank.,0,eng
Willy is taller than that Bill is is generally believed.,0,eng
Willy is taller than Bill by as much as I know a boy who thinks that Bill is taller than Dan.,0,eng
Willy is taller than Bill by as much as I watch all the games and I know Billy is taller than Dan.,0,eng
Willy is taller than Bill by as much as that Bill is taller than Dan is believed.,0,eng
This rock is too heavy for me to begin to decide about helping Bob to try to pick up.,0,eng
This rock is too heavy for us to try to claim that we picked up.,0,eng
Sodium is a little too peppy for me to want to try mixing and water in a teacup.,0,eng
That piece of ice is too big for for him to be able to pick up with a teaspoon to be likely.,0,eng
That piece of ice is too big for it to be likely for him to be able to pick up with a teaspoon.,0,eng
Bob is too thin for me to be able to squeeze into jacket.,0,eng
The socks are ready for you to announce that you will put on.,0,eng
The socks are ready for you to try and the shoes on.,0,eng
John is ready for you to inspect bunk.,0,eng
The socks are ready for it to be planned for you to put on.,0,eng
John tried Bill to play checkers.,0,eng
John tried for Bill to play checkers.,0,eng
Bill would be easy for for you to chat with in Moscow to become expensive.,0,eng
Bill would be easy for it to become expensive for you to chat with in Moscow.,0,eng
"If my father, he comes home late, my mother always grills him.",0,eng
"It started to rain after Jackie and me, we had finally gotten to our seats.",0,eng
"I acknowledged that my father, he was tight as an owl.",0,eng
That beans he likes is now obvious.,0,eng
I'm going to write to the Game Warden if more than one deer my neighbor brings back.,0,eng
I don't know the boy who the flowers Mary gave to.,0,eng
I don't know the boy the flowers who Mary gave to.,0,eng
That informers they never use is claimed by the CIA.,0,eng
"That they spoke to the janitor about that robbery yesterday is terrible, the cops.",0,eng
"They let him go yesterday, he.",0,eng
"They let him go yesterday, him.",0,eng
"I like beer, I.",0,eng
"I like beer, me.",0,eng
"We'll go together, us.",0,eng
"They can't stand each other, they.",0,eng
"They can't stand each other, them.",0,eng
"He, they let him go yesterday.",0,eng
"I, I like beer.",0,eng
"We, we'll go together.",0,eng
"They, they can't stand each other.",0,eng
I saw Mary and downtown yesterday your friend from Boston.,0,eng
I noticed car in the driveway last night your friend from Boston.,0,eng
I spoke to about the war yesterday that guy who's always following us.,0,eng
"Any student, who wears socks, is a swinger.",0,eng
"No student, who wears socks, is a swinger.",0,eng
"Every student, who wears socks, is a swinger.",0,eng
"Any student, and he wears socks, is a swinger.",0,eng
"No student, and he wears socks, is a swinger.",0,eng
There will be the hole in Jack's pocket.,0,eng
That barn has seven pine trees behind itself.,0,eng
That barn has seven pine trees behind the cow.,0,eng
There is a hole in John's quilt's upper right-hand corner.,0,eng
John's quilt's upper right-hand corner has a hole.,0,eng
John has a hole in his quilt's upper right-hand corner.,0,eng
The door has seven holes in it and the window.,0,eng
Jerry has a blemish on the end of his sister's nose.,0,eng
John had an error in the proof Sarah presented.,0,eng
The car had a yellow collar on the dog which it injured.,0,eng
That stone has a hole in the tarpaulin which it is holding down.,0,eng
The time bomb had a snake behind the car which it was sitting in.,0,eng
The hot potato had several hundred people yelling for me to put it down gently.,0,eng
Bartlett and danced Toni.,0,eng
And Toni danced Bartlett.,0,eng
The only girl for whom it bothers me to wear that old fedora is Annabelle.,0,eng
The only girl who it bothers me to wear that old fedora is Annabelle.,0,eng
Which girl did he give my binoculars?,0,eng
What did Bill confirm that Roger had eaten?,0,eng
Bill didn't confirm that Roger had eaten anything.,0,eng
Waldo didn't report the possibility that anyone had left.,0,eng
Only the travelers who anybody has ever robbed don't carry machetes.,0,eng
I can't remember the name of somebody who had any misgivings.,0,eng
Every student who ever goes to Europe ever has enough money.,0,eng
I didn't eat the ice cream and any cake.,0,eng
I didn't eat any ice cream and any cake.,0,eng
I didn't eat the cake or any ice cream.,0,eng
I didn't eat any ice cream or Mary's cake.,0,eng
I didn't eat any ice cream or the cake.,0,eng
Few writers and any playwrights meet in Vienna.,0,eng
My brother and few Americans meet in Vienna.,0,eng
Bill understands Mary and himself.,0,eng
Bill understands himself and Mary.,0,eng
Bill and Mary washed himself.,0,eng
Andy pinched Sarah and tickled herself.,0,eng
The gun and a description of itself lay on the bureau.,0,eng
Bill believes Anna and himself to be similar.,0,eng
I deny that that Bob has any money is certain.,0,eng
I deny that that Bob has some money is certain.,0,eng
The writers of any of the reports didn't know the answer.,0,eng
The man who I gave John this picture of was bald.,0,eng
The man who I gave John Ed's picture of was bald.,0,eng
I gave Jack Ed's picture of myself.,0,eng
I didn't give Jack this picture of anybody.,0,eng
The noise gave a headache to Terry.,0,eng
Felicia sent the box off the shelf.,0,eng
Felicia sent the box out of the storeroom.,0,eng
Felicia shipped the box off the shelf.,0,eng
Felicia shipped the box out of the storeroom.,0,eng
Jake sent the box at Carson.,0,eng
Jake sent the box towards Carson.,0,eng
Jake shipped the box at Carson.,0,eng
Jake shipped the box towards Carson.,0,eng
Where did you give the ball?,0,eng
I gave the package to London.,0,eng
Susan gave the ball halfway to Bill.,0,eng
Susan gave the ball all the way to Bill.,0,eng
Fred gave the ball under Molly.,0,eng
Fred gave the ball behind Molly.,0,eng
Fred gave the ball over Molly.,0,eng
Fred offered the ball under Molly.,0,eng
Fred offered the ball over Molly.,0,eng
Sam gave the ball off the shelf.,0,eng
Sam offered the ball off the shelf.,0,eng
Jill gave the ball at Bob.,0,eng
Jill gave the ball towards Bob.,0,eng
Jill offered the ball at Bob.,0,eng
Jill offered the ball towards Bob.,0,eng
Smith threw the first base the ball.,0,eng
Smith envied his good fortune to Jones.,0,eng
I lent the book halfway to Tony.,0,eng
I lent the book all the way to Tony.,0,eng
I lent the book most of the way to Tony.,0,eng
I lent Tony the book partway.,0,eng
I lent Tony the book halfway.,0,eng
I lent Tony the book all the way.,0,eng
I lent Tony the book most of the way.,0,eng
Robin arrived partway at the station.,0,eng
Robin arrived all the way at the station.,0,eng
Robin arrived most of the way at the station.,0,eng
The old dog died partway.,0,eng
The old dog died halfway.,0,eng
The old dog died all the way.,0,eng
I sent the devil the salesman.,0,eng
Monica covered a blanket over the baby.,0,eng
Carla poured the pitcher with lemonade.,0,eng
The magician appeared a rabbit out of his hat.,0,eng
Martha carved the baby some wood into a toy.,0,eng
Cats touch easily.,0,eng
Door frames hit easily.,0,eng
Janet broke at the vase.,0,eng
Terry touched at the cat.,0,eng
Jean moved at the table.,0,eng
The string cut.,0,eng
The cat touched.,0,eng
The door hit.,0,eng
French fabrics adore easily.,0,eng
The answer knows easily.,0,eng
The bicycle gave to me.,0,eng
The bread cut.,0,eng
The magician appeared a dove from his sleeve.,0,eng
Jennifer craned.,0,eng
Celia braided.,0,eng
Tessa sprained.,0,eng
I shaved myself.,0,eng
Celia brushed.,0,eng
Tessa cut.,0,eng
Brenda chatted Molly.,0,eng
The drunk and the lamppost hugged.,0,eng
Ellen argued Helen.,0,eng
This key won't open.,0,eng
This hammer won't break.,0,eng
Like the ice cream.,0,eng
Like after tasting.,0,eng
Janet broke at the bread.,0,eng
Monica moved at the cat.,0,eng
The spaceship revolves the earth.,0,eng
Bill sent London a package.,0,eng
June covered the blanket over the baby.,0,eng
