text,label
"Larry P. Goodson, a Middle East studies expert at the U.S. Army War College in Carlisle, says President Obama's strategy to defeat ISIS - that of",obama
"QALQILIA, November 28, 2015 (WAFA) """""" A Palestinian man in his fifties was shot in the foot with live ammunition, and dozens others suffocated by tear gas as",palestine
The reduction in plastic bag use is an example of one of the forces reducing the amount of stuff in the economy. Environmental concerns have,economy
A Palestinian man was shot dead by the Israeli occupation forces near Damascus Gate in occupied East Jerusalem on Thursday evening after,palestine
"Economic output probably grew by 0.6 percent in the period, up from watch on the risks to the economy from a global economic slowdown.",economy
"Israeli forces raided and shut down a Palestinian radio station accused of incitement in the West Bank city of Hebron, the army said Saturday,",palestine
Microsoft may phase out support for TLS certificates that use the SHA-1 hashing algorithm as early as June 2016. The decision comes in the,microsoft
Premier Li Keqiang's pledged on Tuesday that the government will maintain policy support for the economy as it faces headwinds caused by a,economy
FRANKFURT--Germany's economy is on a robust growth path this year nor Deutsche Bank are representative for Europe's largest economy.,economy
"President Obama discussed America's faults Friday with young Asian leaders, saying the U.S. suffers from &quot;pitfalls&quot; such as income inequality, a political system controlled by the wealthy and political parties divided along racial lines. Speaking at a town-hall event in Kuala Lumpur, Malaysia, Mr. Obama said the biggest problem in ",obama
"Microsoft Corp.MSFT +0.98% was one of the first big companies to step into the bitcoin world. Now, it is taking a step into the Bitcoin 2.0 world.",microsoft
"Microsoft, on the other hand, continually tries to apply updates with nagging taskbar notifications and, on several Windows versions, offers very",microsoft
"Some people believe the gig economy will liberate workers from the 9-to-5 grind. Others argue that the rise of companies like Uber, TaskRabbit and Handy will make it harder for workers to make a living. Either way, the gig economy poses a significant problem when it comes to benefits. The solution could lie in a… ",economy
BRITAIN'S economy will keep growing at a &quot;robust pace&quot; in coming years Organisation for Economic Cooperation and Development (OECD).,economy
A Hancock County man lost a barn early Monday morning that had been in his family more than 100 years. ,palestine
Obama lands in Malaysia on last leg of Asia trip; will visit refugee center in Kuala Lumpur ,obama
"If you spend enough time browsing the Windows Store, you're bound to come across a fair share of spammy or """"""useless"""""" reviews that add little",microsoft
"WARSAW, Nov 13 Central and eastern European economies grew robustly in the third quarter despite China's slowdown and prospects for a",economy
‘India has accepted invitation from Mahmoud Abbas’ ,palestine
"MANILA, Philippines (AP) — When President Barack Obama gathered his partners in a new trade deal to celebrate finalizing the massive accord, the group posed for a fast photo, shook some hands and got back to work. ",obama
"They fight for the ideals of America while wearing their nation's uniform""""""and they're still at it. The Arizona Border Recon, military veterans,",obama
"Economic inactivity has reached a six year high in Northern Ireland, prolonging a key cause for concern for the province, it's been claimed.",economy
"MOSCOW (Sputnik) """""" The UN Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) has launched a campaign to raise",palestine
WorldNetDaily super-reporter Jerome Corsi was super-excited a few years ago when he caught President Obama wearing an Islamic ring that,obama
"US President Barack Obama interacting with children at the Dignity for Children Foundation, a charity-based education institution for refugee and urban poor children in Kuala Lumpur today. ",obama
Windows 10 is free! Communicating this message to the masses has been easily Microsoft MSFT +0.00%'s biggest success in the last year and,microsoft
"New Palestine scored 61 points, but it was not enough to beat Fort Wayne Snider in the Class 5A championship game. ",palestine
"RAMALLAH, November 24, 2015 (WAFA) – The rate of hotel guests who visited Palestine in the third quarter of 2015 was 24% higher than the third quarter of 2014 and 14% lower than the previous quarter, the Palestinian Central Bureau of Statistics (PCBS) said on Tuesday. ",palestine
"The Palestinian narrative, as told by people who lived it, the first time, I stood before an audience outside Palestine, to speak about Palestine.",palestine
"In today's dispatch from our bizarre future, Microsoft has released Arrow, a free app that seeks ",microsoft
"If the improvements continue, Republicans will have a harder time winning the White House back. ",economy
"Israeli commentators, Yaron Friedman, of “ Ynet News ” and Haviv Rettig Gur, of the “Times of Israel” are clueless about the driving force behind the Palestinian mobilization and collective struggle. ",palestine
"So, as Bill Clinton's advisers used to say, it's the economy, stupid. Never mind the fact (and it is a fact) that there are thousands of households",economy
