text,label
guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherson htt…,0
I'm not so sure that burning the state to the ground is a very electable position. Starting with burning down a few IRS buil…,0
"""'I think I see one over there—I’ll just loop around,' said Wightman as his vehicle’s exhaust system released the last q…",0
"Are you a firefighter, a chemical facilities employee, or have experience in emergency services? The Hamilton Coun… https://t.co/q4OlJ4PZ0B",0
annihilation on hulu,0
My advice is dont bring on board any left leaning Somalis at all or else your project will collapse as soon as it takes off,0
There is no brainy dictator. Only a system by the pple will work. Look at all th…,0
"#Auspol If our pathetic Govt moves vs Coal, they will be collapsed by their Masters, #ArsonistMineralCouncil. Govt… https://t.co/L9W6o9V0M4",0
Blazing Green✅✅✅✅✅✅✅ Green Monday on telegram✅✅✅✅2/3 I can't thank you enough God because I know that you will do more💪💪💪💪 Th…,0
army privilege is being able to call an album that sold 4m+ copies a flop and i think thats beautiful,0
"No it's not recent, she just needed to get it out of her chest, hit she was still traumati… https://t.co/UkXTGMWtbv",1
"NWSSevereTstorm Severe Thunderstorm Warning continues for Vineland NJ, Glassboro NJ, Lindenwold NJ until 7:30 AM EST https://t.co/ccUdFbMXmk",1
remember you said that we created God in our image? I think this here is us creating the often biblical apocalypse.,0
"CFA Chemical Hazard All Clear: 15:20 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1
is pathetic. Treats Melania like property. Wonder what he sees when he looks in t… https://t.co/Gs3yq1Rjo7,0
"Only Leftists would demand exteme birth control, claim that humanity is a blight on the planet, pray for genocide… https://t.co/pNShHgmxOh",0
#skipvaccination Does the push for mass vaccination point toward a bioterror event? (To read about Jon's mega-colle… https://t.co/enNtA5CQEJ,0
I’m really sick and tired of them trying to sideline socialists like me. The LP is a broad church that…,0
The Iranian people cannot do anything without weapons and rifles. They treat people very barely.,1
Amen - self-management and not getting distracted is half the battle - soo much harder than one expects; y… https://t.co/R7wAe8avrj,0
"Is this a threat? You plan on committing some bioterrorism by actively spreading a disease within a community, in a… https://t.co/bLDezQcemr",0
"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including South Boston VA, Riverdale VA, Cluster Sp… https://t.co/66AWOwlhu0",1
"So much history submerged in mucky details. No clarity on who, why and when. So much deaths and bleeding and yet, v… https://t.co/NemGmbmcxm",0
"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including Keysville VA, Charlotte Court House VA, D… https://t.co/dIoL9WEBFI",1
"Since 2020 began, Jakarta, Indonesia has experienced a lot of flooding that has caused many fatalities. NASA researchers an…",1
"Really? The US planned a war on Syria! Of course,. Then Putin &amp; Assad… https://t.co/GrbxNEAkXP",0
Train cars scattered all over the derailment area in Mississauga. #disasters #railroad #raildisaster #derailment… https://t.co/YUVB1wWzCd,1
2 of 6 defendants -- but not Joey Gibson -- plead to rioting in Patriot Prayer-antifa clash https://t.co/wZJnjZ5inM,1
242BADA2 :Battle ID I need backup! Lvl 100 Luminiera Omega https://t.co/vzAQy4j8So,0
US troops clear rubble from Iraq base days after Iran strike https://t.co/e5KQrREjxU https://t.co/rElqiinyYn,1
"#Sêmalka: Yesterday evening, a new batch of 120 displaced persons, coming from Burdah Rush camp in the region of Başûrê…",1
News: Yellow weather warning for wind in Essex as Storm Brendan sweeps in https://t.co/HkYx5W0ech,1
And drumroll its beach girl. Henry tried to keep pressure on the wound and calls for an… https://t.co/gvo4M76B1O,0
"Hi Lisa, I'm very sorry about this, a freight train has experienced a low speed derailment at Hitchin which is…",1
All those who welcomed the hanging of #AfzalGuru have blood on their hands. The least we can do is offer a useless sor…,0
"Taal volcano news – live: 'Hazardous eruption' set to hit Philippines within hours, authorities warn: Follow latest updates as…",1
Incredible video of the weekend storms in Arab + drone footage of the Brindlee Mountain Primary School aftermath. Here's what's…,1
Gentle Reminder,0
Tributes for British tourist who died in cliff fall at Sydney's Diamond Bay https://t.co/yMsX6DXWqI - so sad &amp; so… https://t.co/G9U4lDSpWU,1
"Dozen of people reportedly dead in iceberg in #NeelumValley, rescue teams haven't yet reached potentially to help the people.…",1
Seriously fuck Blizzard.,0
"US-Mexico Border: Portal For TB, Swine Flu, Bioterror - Headline Health https://t.co/4wRiSjs39m",1
"British tank in the street after bloody rioting in Calcutta between Hindus and Muslims, 1946 https://t.co/lZ3s9GhlAZ",1
"The NCRPO is ready to deploy 2,500 personnel to assist in the evacuation and relief efforts in Calabarzon for those affected b…",1
You beat me to this response. You have to TRACK an airplane with a surface to air missi… https://t.co/RFyWvNqO2Z,0
"Largscale violence in #Bhainsa, dist Nirmal of #Telangana. #Peacefuls attacked Hindus, looted &amp; burnt property, pelted stones…",0
At least 56 people dead in #Pakistani administered #Kashmir #NeelumValley after avalanches hit scores of houses. Au… https://t.co/LB4Gc6eT9f,1
"""You can't pay people to do this. I say this about fire: You can't pay people to run into burning buildings. It's a calling. I…",0
"""Jimmy escaped the fires, but not the pain of devastating loss"" We don’t really have the capacity to grasp this much loss — no…",0
Was a fair call before WC. Should have done it at the WC. Not now when Iyer has been in blazing form at 4.,0
Australia is burning because people intentionally set the bushes on fire to create panic that doesn't or… https://t.co/UjUGS9Mne1,0
"#InTheNews: Nigerien president sacks army chief, others after terrorist attack on military base More",1
61yo man is first fatality in mystery virus outbreak in #China leads; disease spreads to Thailand (aiyah)😷😷https://t.co/557…,1
“The intense seismic activity coupled with fissuring on the caldera region likely signifies continuous magma intrus… https://t.co/cjG8s5JLWv,1
Just ring ding dong it🤗. It's over in a second. Blood tests always make me anxious but it really isn't ba… https://t.co/xAOjsqNdfc,0
A picture can speak a thousand words..... God Bless all those who are fighting the terrible Australian Bush fires. They are t…,1
Puerto Rico hit by another 5.9 magnitude aftershock - KYMA https://t.co/P9Th3vpTak,1
"When everyone else is burning up, keep it chilled in blue 💦 has your essentials covered in style! #Experie…",0
"Porhub’s #4 most watched video this week with over 4 million views is of a teen girl, hands/feet shackled down, mouth…",0
"The second brother ""oibada"" killed in 2016 by Assad bombing on #Daraa city, and now ther mother are alone without any of he…",0
"US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/SRrV6JpOGC",1
"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR… https://t.co/177gbnqiHt",1
"These farmers, and pet owners are suffering right now. They are displaced from their homes, seperated from their li… https://t.co/I06RzSFskJ",1
Telangana experienced communal violence last night - at the stroke of midnight almost 500 Muslims attacked Hindus and the…,1
That whiff is like a major chemical spill.. It's now a major emergency for Libs #auspol Scott Morrison looks f… https://t.co/0ZvKyjBjFO,0
Massive bomb explosion tonight in #Stockholm #Sweden. Could be heard across the city. Must be the largest bomb in Sthlm in…,1
THE GREAT AUSTRALIAN BUSH FIRES: The 2019-2020 Australian summer is an apocalyptic warning of what climate change can d…,1
I cover my eyes with the blood of Jesus. Brother Fisayo please what is this? Desist from your sinful… https://t.co/UTQExuWF2a,0
"Tingling, numbness, burning sensations in your feet and/or hands? #PeripheralNeuropathy is a common side effects of… https://t.co/MVhEz7eIE2",0
"As it seems to be fairly contagious, I'm thinking that we're looking at a full quarantine scenario.",1
I can confirm #StormBrendan has arrived in Worcester. Awful conditions out so take it easy out there. On the roads? S…,1
US expels 21 Saudi military cadets after gun attack https://t.co/XstAs8Y8ZT,1
Enough of Dhawan. Let's the young guns blaze,0
"Stigmabase — state of the HIV epidemic in rural KwaZulu-Natal, South Africa: South Africa is at the epicentre of t… https://t.co/58KFGs8L6x",1
What do you do when you're a piece of shit and everyone thinks you're a piece of shit too? Do you just fall off a cliff and die? 🤷,0
The Untamed boys singing “Love Siren” from My ambulance ❤️❤️ #TheUntamedBoysinBKK https://t.co/2HkshTHs8W,0
"In response to those spreading misinformation about arson being behind the horrific bushfire season in Australia, here are…",1
Now I can see that the VIC is back. The TL gets blazing🔥🔥🔥 when you're around. Happy 2020 to you #Leadership!,0
"In the aftermath of the Kargil war, the then NDA government had ordered procurement of 3,000 body bags and 500…",1
"In Dune (1984), the suits worn by the Guild members were made from body bags that were found in a disused firehouse dating…",0
The point is that scientific consensus says that we need to cu… https://t.co/NSSCp6kQKs,0
Still waiting for the scientific data supporting arson rate increases....,0
Venice canals almost run dry two months after severe flooding https://t.co/gquZjgNycd,1
"The Operator notes a 5.1M Earthquake has struck the coast of Japan. No Tsunami Warnings have been issued, and no in… https://t.co/Nugw5PPXXF",1
hmm scratched my ear now its bleeding.,1
Americans should be in the streets burning down buildings at this point.,0
Lets never forget the 14 January 2019 extra-legal massacre of civilians by the ZANU PF regime over protests against fu…,1
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/KHuTSwIQXM",1
"Worth remembering the USS Vincennes shot down Iran Air flight 655 in 1988 ,over the Persian Gulf during the first Gulf War,…",1
West-wimmera - Casterton-Apsley Road (C211) - Road Closed - Emergency Services Access Only - Fire https://t.co/p8K2mtzpcm,1
Do these images disturb you?? They should . The bombing was planned!!! By who or whom?? The pictures on the left an…,0
RT! Prince Harry just confirmed that his mother’s (Princess Diana) death was not an accident! https://t.co/1ADe3uZ3eR,1
"#Auspol If our pathetic Govt moves vs Coal, they will be collapsed by their Masters, #ArsonistMineralCouncil. Govt only exi…",0
"Rwanda on Monday backed DR Congo's military crackdown on Hutu rebels, who accuse the neighbouring nations of trying… https://t.co/2MvLFkH0YC",1
"1. Being in the area of an active shooter, bombing or any kind of terror 2. Receiving news that a family memb…",1
Our country has been devastated by bushfires &amp; we need your help! 🔥 So that's why we're proud to announce The Down-Unde…,1
Tanga tanga loyalists have suffered a big blow in the reorganization of government by President Uhuru Kenyatta CS Mwangi…,0
US troops clear rubble from Iraq base days after Iran strike Journalists touring the Ain al-Asad base saw large cra… https://t.co/LWg6lFZz7r,1
Stone throwing that killed Palestinian mother of 8 recognized as terror attack https://t.co/Gjz3cQC7Rl,1
"So Killing of Iran general was planned since june, Iran attacked Iraq embassy with people and missiles… https://t.co/5WdlX58FRF",1
It's more about if a bunch of cars have to leave in a hurry. The parking part is more… https://t.co/7mS0fsV6eF,0
There's no battle to large that God can't take charge.,0
Human Body Parts Discovered In Bag In Dublin https://t.co/NzyCWQUfLz,1
ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the roadway. T…,1
